Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 4,,,,24-01-2024 20:37:17,24-01-2024 20:37:23,6.878s,FAILED
,,,,,,,
Test Cases/Ex 4- PATCH_DELETE Booking,,,,24-01-2024 20:37:19,24-01-2024 20:37:23,4.103s,FAILED
firstName = sample.Common.generateRandomString(),,,,24-01-2024 20:37:19,24-01-2024 20:37:19,0.018s,PASSED
lastName = sample.Common.generateRandomString(),,,,24-01-2024 20:37:19,24-01-2024 20:37:19,0.002s,PASSED
"response = sendRequest(findTestObject(""Object Repository/POST Create booking"", [""firstName"":firstName, ""lastName"":lastName]))",,Send request create booking,,24-01-2024 20:37:19,24-01-2024 20:37:21,2.022s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,24-01-2024 20:37:21,24-01-2024 20:37:21,0.004s,PASSED
"verifyElementPropertyValue(response, ""booking.firstname"", $firstName)",,Verify response,,24-01-2024 20:37:21,24-01-2024 20:37:22,0.027s,PASSED
"verifyElementPropertyValue(response, ""booking.lastname"", $lastName)",,,,24-01-2024 20:37:22,24-01-2024 20:37:22,0.015s,PASSED
"id = getElementPropertyValue(response, ""bookingid"")",,,,24-01-2024 20:37:22,24-01-2024 20:37:22,0.017s,PASSED
firstNameUpdate = $firstNameUpdate,,,,24-01-2024 20:37:22,24-01-2024 20:37:22,0.001s,PASSED
lastNameUpdate = $lastNameUpdate,,,,24-01-2024 20:37:22,24-01-2024 20:37:22,0.001s,PASSED
"responseObject = sendRequest(findTestObject(""Object Repository/PATCH Update Booking"", [""id"":id, ""fName"":firstNameUpdate, ""lName"":lastNameUpdate]))",,Send request update first name and last name,,24-01-2024 20:37:22,24-01-2024 20:37:23,1.910s,PASSED
"verifyResponseStatusCode(responseObject, 200)",,Verify status code,,24-01-2024 20:37:23,24-01-2024 20:37:23,0.016s,FAILED
