Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 4,,,,24-01-2024 20:42:14,24-01-2024 20:42:21,6.560s,FAILED
,,,,,,,
Test Cases/Ex 4- PATCH_DELETE Booking,,,,24-01-2024 20:42:17,24-01-2024 20:42:21,3.335s,FAILED
firstName = sample.Common.generateRandomString(),,,,24-01-2024 20:42:17,24-01-2024 20:42:17,0.018s,PASSED
lastName = sample.Common.generateRandomString(),,,,24-01-2024 20:42:17,24-01-2024 20:42:17,0.001s,PASSED
"response = sendRequest(findTestObject(""Object Repository/POST Create booking"", [""firstName"":firstName, ""lastName"":lastName]))",,Send request create booking,,24-01-2024 20:42:17,24-01-2024 20:42:19,1.627s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.006s,PASSED
"verifyElementPropertyValue(response, ""booking.firstname"", $firstName)",,Verify response,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.031s,PASSED
"verifyElementPropertyValue(response, ""booking.lastname"", $lastName)",,,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.027s,PASSED
"id = getElementPropertyValue(response, ""bookingid"")",,,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.012s,PASSED
firstNameUpdate = $firstNameUpdate,,,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.001s,PASSED
lastNameUpdate = $lastNameUpdate,,,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.000s,PASSED
"println(""first name_ lastname: "" + firstNameUpdate + lastNameUpdate)",,,,24-01-2024 20:42:19,24-01-2024 20:42:19,0.000s,PASSED
"responseObject = sendRequest(findTestObject(""Object Repository/PATCH Update Booking"", [""id"":id, ""fName"":firstNameUpdate, ""lName"":lastNameUpdate]))",,Send request update first name and last name,,24-01-2024 20:42:19,24-01-2024 20:42:20,1.512s,PASSED
"verifyResponseStatusCode(responseObject, 200)",,Verify status code,,24-01-2024 20:42:20,24-01-2024 20:42:21,0.024s,FAILED
