Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 3,,,,15-01-2024 00:12:13,15-01-2024 00:12:15,2.886s,ERROR
,,,,,,,
Test Cases/POST Create Token,,,,15-01-2024 00:12:13,15-01-2024 00:12:15,2.615s,PASSED
"response = sendRequest(findTestObject(""POST Create Token""))",,Verify status code ,,15-01-2024 00:12:13,15-01-2024 00:12:15,2.501s,PASSED
"verifyResponseStatusCode(response, 200)",,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.008s,PASSED
responseBody = response.getResponseBodyContent(),,Stored token,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.004s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.008s,PASSED
token = token,,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.004s,PASSED
token = token,,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.001s,PASSED
"println(""Token: "" + token)",,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.003s,PASSED
,,,,,,,
Test Cases/Store Token,,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.028s,PASSED
storedToken = token,,Stored token,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.001s,PASSED
"println(""storedToken "" + storedToken)",,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.001s,PASSED
,,,,,,,
Test Cases/PUT Update Booking,,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.126s,ERROR
authToken = token,,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.000s,PASSED
"request = findTestObject(""PUT Update Booking"", [""id"":""1""])",,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.028s,PASSED
headers = token$authToken,,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.000s,PASSED
println(headers),,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.001s,PASSED
"request.setHttpHeaderProperties([""Cookie"":headers])",,,,15-01-2024 00:12:15,15-01-2024 00:12:15,0.032s,ERROR
