Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 3,,,,15-01-2024 00:04:35,15-01-2024 00:04:38,2.854s,ERROR
,,,,,,,
Test Cases/POST Create Token,,,,15-01-2024 00:04:35,15-01-2024 00:04:38,2.580s,PASSED
"response = sendRequest(findTestObject(""POST Create Token""))",,Verify status code ,,15-01-2024 00:04:35,15-01-2024 00:04:38,2.465s,PASSED
"verifyResponseStatusCode(response, 200)",,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.007s,PASSED
responseBody = response.getResponseBodyContent(),,Stored token,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.004s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.008s,PASSED
token = token,,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.004s,PASSED
token = token,,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.001s,PASSED
"println(""Token: "" + token)",,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.002s,PASSED
,,,,,,,
Test Cases/Store Token,,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.027s,PASSED
storedToken = token,,Stored token,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.001s,PASSED
"println(""storedToken "" + storedToken)",,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.001s,PASSED
,,,,,,,
Test Cases/PUT Update Booking,,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.120s,ERROR
authToken = token,,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.001s,PASSED
"request = findTestObject(""PUT Update Booking"", [""id"":""1""])",,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.026s,PASSED
"headers = [""Cookie"":authToken=$authToken]",,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.001s,PASSED
request.setHttpHeaderProperties(headers),,,,15-01-2024 00:04:38,15-01-2024 00:04:38,0.030s,ERROR
