Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 1,,,,10-01-2024 01:12:42,10-01-2024 01:12:47,4.068s,PASSED
,,,,,,,
Test Cases/POST Create booking,,,,10-01-2024 01:12:43,10-01-2024 01:12:45,2.358s,PASSED
firstName = sample.Common.generateRandomString(),,,,10-01-2024 01:12:43,10-01-2024 01:12:43,0.022s,PASSED
lastName = sample.Common.generateRandomString(),,,,10-01-2024 01:12:43,10-01-2024 01:12:43,0.002s,PASSED
"response = sendRequest(findTestObject(""Object Repository/POST Create booking"", [""firstName"":firstName, ""lastName"":lastName]))",,,,10-01-2024 01:12:43,10-01-2024 01:12:45,2.143s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.010s,PASSED
"verifyElementPropertyValue(response, ""booking.firstname"", $firstName)",,Verify response,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.023s,PASSED
"verifyElementPropertyValue(response, ""booking.lastname"", $lastName)",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.012s,PASSED
"responseFirstName = getElementPropertyValue(response, ""booking.firstname"")",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.012s,PASSED
"responseLastName = getElementPropertyValue(response, ""booking.lastname"")",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.010s,PASSED
"id = getElementPropertyValue(response, ""bookingid"")",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.010s,PASSED
firstName = responseFirstName,,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.001s,PASSED
lastName = responseLastName,,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.001s,PASSED
id = id,,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.000s,PASSED
"println(""responseFirstName "" + responseFirstName)",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.002s,PASSED
"println(""responseLastName "" + responseLastName)",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.001s,PASSED
"println(""id: "" + id)",,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.000s,PASSED
,,,,,,,
Test Cases/GET Search booking,,by first name and last name,,10-01-2024 01:12:45,10-01-2024 01:12:47,1.602s,PASSED
firstName = firstName,,Send a request to retrieve the list of booking IDs,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.001s,PASSED
lastName = lastName,,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.000s,PASSED
id = id,,,,10-01-2024 01:12:45,10-01-2024 01:12:45,0.001s,PASSED
"response = sendRequestAndVerify(findTestObject(""Object Repository/GET Search booking"", [""firstName"":firstName, ""lastName"":lastName]))",,,,10-01-2024 01:12:45,10-01-2024 01:12:47,1.541s,PASSED
"println(""Step2: First Name "" + firstName)",,,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.001s,PASSED
"println(""Step2: Last Name "" + lastName)",,,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.001s,PASSED
"println(""Step2: ID "" + id)",,,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.000s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.001s,PASSED
responseBody = response.getResponseBodyContent(),,Verify,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.001s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.002s,PASSED
userId = bookingid,,,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.001s,PASSED
"println(""ID in response: "" + userId)",,,,10-01-2024 01:12:47,10-01-2024 01:12:47,0.001s,PASSED
