Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 3,,,,15-01-2024 23:13:11,15-01-2024 23:13:13,2.493s,ERROR
,,,,,,,
Test Cases/POST Create Token,,,,15-01-2024 23:13:11,15-01-2024 23:13:13,2.236s,PASSED
"response = sendRequest(findTestObject(""POST Create Token""))",,Verify status code ,,15-01-2024 23:13:11,15-01-2024 23:13:13,2.120s,PASSED
"verifyResponseStatusCode(response, 200)",,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.008s,PASSED
responseBody = response.getResponseBodyContent(),,Stored token,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.005s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.009s,PASSED
token = token,,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.004s,PASSED
token = token,,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.001s,PASSED
"println(""Token: "" + token)",,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.002s,PASSED
,,,,,,,
Test Cases/Store Token,,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.033s,PASSED
storedToken = token,,Stored token,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.002s,PASSED
"println(""storedToken "" + storedToken)",,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.001s,PASSED
,,,,,,,
Test Cases/PUT Update Booking,,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.100s,ERROR
authToken = token,,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.001s,PASSED
"requestObject = findTestObject(""Object Repository/PUT Update Booking"", [""id"":""1""])",,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.030s,PASSED
"cookie = ""token="" + authToken",,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.001s,PASSED
httpHeaders = new java.util.ArrayList(),,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.001s,PASSED
"httpHeaders.add(new com.kms.katalon.core.testobject.TestObjectProperty(Content-Type, ConditionType.EQUALS, application/json))",,,,15-01-2024 23:13:13,15-01-2024 23:13:13,0.002s,ERROR
