Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 3,,,,15-01-2024 23:09:26,15-01-2024 23:09:29,2.555s,ERROR
,,,,,,,
Test Cases/POST Create Token,,,,15-01-2024 23:09:26,15-01-2024 23:09:29,2.314s,PASSED
"response = sendRequest(findTestObject(""POST Create Token""))",,Verify status code ,,15-01-2024 23:09:26,15-01-2024 23:09:29,2.180s,PASSED
"verifyResponseStatusCode(response, 200)",,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.007s,PASSED
responseBody = response.getResponseBodyContent(),,Stored token,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.003s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.008s,PASSED
token = token,,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.004s,PASSED
token = token,,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.001s,PASSED
"println(""Token: "" + token)",,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.002s,PASSED
,,,,,,,
Test Cases/Store Token,,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.025s,PASSED
storedToken = token,,Stored token,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.001s,PASSED
"println(""storedToken "" + storedToken)",,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.001s,PASSED
,,,,,,,
Test Cases/PUT Update Booking,,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.101s,ERROR
authToken = token,,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.007s,PASSED
"requestObject = findTestObject(""Object Repository/PUT Update Booking"", [""id"":""1""])",,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.027s,PASSED
httpHeaders = new java.util.ArrayList(),,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.001s,PASSED
"httpHeaders.add(new com.kms.katalon.core.testobject.TestObjectProperty(Content-Type, ConditionType.EQUALS, application/json))",,,,15-01-2024 23:09:29,15-01-2024 23:09:29,0.002s,ERROR
