Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 1,,,,10-01-2024 01:52:44,10-01-2024 01:52:49,4.158s,ERROR
,,,,,,,
Test Cases/POST Create booking,,,,10-01-2024 01:52:44,10-01-2024 01:52:47,2.405s,PASSED
firstName = sample.Common.generateRandomString(),,,,10-01-2024 01:52:45,10-01-2024 01:52:45,0.027s,PASSED
lastName = sample.Common.generateRandomString(),,,,10-01-2024 01:52:45,10-01-2024 01:52:45,0.002s,PASSED
"response = sendRequest(findTestObject(""Object Repository/POST Create booking"", [""firstName"":firstName, ""lastName"":lastName]))",,,,10-01-2024 01:52:45,10-01-2024 01:52:47,2.154s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.009s,PASSED
"verifyElementPropertyValue(response, ""booking.firstname"", $firstName)",,Verify response,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.050s,PASSED
"verifyElementPropertyValue(response, ""booking.lastname"", $lastName)",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.014s,PASSED
"responseFirstName = getElementPropertyValue(response, ""booking.firstname"")",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.021s,PASSED
"responseLastName = getElementPropertyValue(response, ""booking.lastname"")",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.010s,PASSED
"id = getElementPropertyValue(response, ""bookingid"")",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.012s,PASSED
firstName = responseFirstName,,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.001s,PASSED
lastName = responseLastName,,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.000s,PASSED
id = id,,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.001s,PASSED
"println(""responseFirstName "" + responseFirstName)",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.002s,PASSED
"println(""responseLastName "" + responseLastName)",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.001s,PASSED
"println(""id: "" + id)",,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.001s,PASSED
,,,,,,,
Test Cases/GET Search booking,,by first name and last name,,10-01-2024 01:52:47,10-01-2024 01:52:49,1.646s,ERROR
firstName = firstName,,Send a request to retrieve the list of booking IDs,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.000s,PASSED
lastName = lastName,,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.000s,PASSED
id = id,,,,10-01-2024 01:52:47,10-01-2024 01:52:47,0.001s,PASSED
"response = sendRequestAndVerify(findTestObject(""Object Repository/GET Search booking"", [""firstName"":firstName, ""lastName"":lastName]))",,,,10-01-2024 01:52:47,10-01-2024 01:52:48,1.553s,PASSED
"println(""Step2: First Name "" + firstName)",,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.001s,PASSED
"println(""Step2: Last Name "" + lastName)",,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.001s,PASSED
"println(""Step2: ID "" + id)",,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.001s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.002s,PASSED
responseBody = response.getResponseBodyContent(),,Verify,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.001s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.001s,PASSED
userId = bookingid,,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.003s,PASSED
"println(""ID in response: "" + userId)",,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.000s,PASSED
"println(""response: "" + responseBody)",,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.000s,PASSED
"verifyMatch(userId, id, false, STOP_ON_FAILURE)",,,,10-01-2024 01:52:48,10-01-2024 01:52:48,0.021s,ERROR
