Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Exercise 1,,,,10-01-2024 01:54:27,10-01-2024 01:54:32,4.675s,PASSED
,,,,,,,
Test Cases/POST Create booking,,,,10-01-2024 01:54:27,10-01-2024 01:54:30,3.291s,PASSED
firstName = sample.Common.generateRandomString(),,,,10-01-2024 01:54:27,10-01-2024 01:54:27,0.028s,PASSED
lastName = sample.Common.generateRandomString(),,,,10-01-2024 01:54:27,10-01-2024 01:54:27,0.002s,PASSED
"response = sendRequest(findTestObject(""Object Repository/POST Create booking"", [""firstName"":firstName, ""lastName"":lastName]))",,,,10-01-2024 01:54:27,10-01-2024 01:54:30,3.060s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.012s,PASSED
"verifyElementPropertyValue(response, ""booking.firstname"", $firstName)",,Verify response,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.031s,PASSED
"verifyElementPropertyValue(response, ""booking.lastname"", $lastName)",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.012s,PASSED
"responseFirstName = getElementPropertyValue(response, ""booking.firstname"")",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.015s,PASSED
"responseLastName = getElementPropertyValue(response, ""booking.lastname"")",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.011s,PASSED
"id = getElementPropertyValue(response, ""bookingid"")",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.011s,PASSED
firstName = responseFirstName,,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.001s,PASSED
lastName = responseLastName,,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.001s,PASSED
id = id,,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.001s,PASSED
"println(""responseFirstName "" + responseFirstName)",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.002s,PASSED
"println(""responseLastName "" + responseLastName)",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.001s,PASSED
"println(""id: "" + id)",,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.001s,PASSED
,,,,,,,
Test Cases/GET Search booking,,by first name and last name,,10-01-2024 01:54:30,10-01-2024 01:54:32,1.278s,PASSED
firstName = firstName,,Send a request to retrieve the list of booking IDs,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.002s,PASSED
lastName = lastName,,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.000s,PASSED
id = id,,,,10-01-2024 01:54:30,10-01-2024 01:54:30,0.001s,PASSED
"response = sendRequestAndVerify(findTestObject(""Object Repository/GET Search booking"", [""firstName"":firstName, ""lastName"":lastName]))",,,,10-01-2024 01:54:30,10-01-2024 01:54:32,1.209s,PASSED
"println(""Step2: First Name "" + firstName)",,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
"println(""Step2: Last Name "" + lastName)",,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
"println(""Step2: ID "" + id)",,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
"verifyResponseStatusCode(response, 200)",,The status should be 200,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.002s,PASSED
responseBody = response.getResponseBodyContent(),,Verify,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
jsonResponse = JsonSlurper().parseText(responseBody),,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.002s,PASSED
userId = bookingid,,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.002s,PASSED
"println(""ID in response: "" + userId)",,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
"println(""response: "" + responseBody)",,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
if (userId == id),,,,10-01-2024 01:54:32,10-01-2024 01:54:32,0.001s,PASSED
